id,name,purpose,precondition,execution_type,steps,project_id,user_story_id,priority,reused_id,active,migrate_id
302,"Validação da seção ""Participação em Eventos"" ""Event Driven System for Business Services Integration",Imported from sheet,Imported from sheet,M,Imported from sheet,6,71,M,34.0,True,323
303,Filtrar auditoria por (Usuário) como Administrador de dispositivo no MDM Web,Imported from sheet,Imported from sheet,M,Imported from sheet,6,66,M,21.0,True,329
304,Verificar que ações realizadas por Super Usuário não são exibidas para Administrador de dispositivo no MDM Web,Imported from sheet,Imported from sheet,M,Imported from sheet,6,66,M,20.0,True,330
305,"Validate reset function in the field""Reset All Counters"" in device ""Transponder"" ""Event Driven System for Business Services Integration",Imported from sheet,Imported from sheet,M,Imported from sheet,6,64,M,6.0,True,331
308,Validar comportamento do campo Telefone,Imported from sheet,Imported from sheet,M,Imported from sheet,7,76,M,34.0,True,364
314,Validar comportamento do campo Email,Imported from sheet,Imported from sheet,M,Imported from sheet,7,76,M,34.0,True,370
317,Fechar tela de inativação antes de efetuar a ação de desabilitar,Imported from sheet,Imported from sheet,M,Imported from sheet,7,77,M,26.0,True,373
318,Cancelar a inativação de um usuário,Imported from sheet,Imported from sheet,M,Imported from sheet,7,77,M,10.0,True,374
319,Inativar usuário com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,7,77,M,9.0,True,375
320,Verificar a presença do botão para criação de um novo usuário,Imported from sheet,Imported from sheet,M,Imported from sheet,7,78,M,16.0,True,376
321,Verificar a presença de botões de inativação para cada usuário listado,Imported from sheet,Imported from sheet,M,Imported from sheet,7,78,M,16.0,True,377
323,Listar todos os usuários com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,7,78,M,15.0,True,379
324,Tentar listar usuários utilizando um usuário inativo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,78,M,24.0,True,380
325,Validar acesso a lista de usuários por perfis,Imported from sheet,Imported from sheet,M,Imported from sheet,7,78,M,20.0,True,381
326,Verificar a presença de botões de edição para cada usuário listado,Imported from sheet,Imported from sheet,M,Imported from sheet,7,78,M,16.0,True,382
327,Paginar listagem de usuários ao atingir número máximo de linhas,Imported from sheet,Imported from sheet,M,Imported from sheet,7,78,M,19.0,True,383
337,Validar acesso ao Search de usuários por perfis,Imported from sheet,Imported from sheet,M,Imported from sheet,7,80,M,20.0,True,393
338,Tentar pesquisar usuários utilizando um usuário inativo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,80,M,24.0,True,394
339,Realizar pesquisa informando caracteres especiais,Imported from sheet,Imported from sheet,M,Imported from sheet,7,80,M,34.0,True,395
340,Realizar pesquisa informando espaços em branco,Imported from sheet,Imported from sheet,M,Imported from sheet,7,80,M,34.0,True,396
341,Pesquisar Usuários informando campo de pesquisa vazio,Imported from sheet,Imported from sheet,M,Imported from sheet,7,80,M,15.0,True,397
342,Pesquisar por Usuário inexistente,Imported from sheet,Imported from sheet,M,Imported from sheet,7,80,M,17.0,True,398
343,Pesquisar por Usuário inativados do sistema,Imported from sheet,Imported from sheet,M,Imported from sheet,7,80,M,21.0,True,399
346,Validar usuário informando um nome sem domínio de e-mail,Imported from sheet,Imported from sheet,M,Imported from sheet,7,81,M,34.0,True,402
347,Validar usuário informando um e-mail,Imported from sheet,Imported from sheet,M,Imported from sheet,7,81,M,34.0,True,403
348,Validar campo Login,Imported from sheet,Imported from sheet,M,Imported from sheet,7,81,M,34.0,True,404
353,Incluir dispositivo já existente no banco de dados,Imported from sheet,Imported from sheet,M,Imported from sheet,7,82,M,3.0,True,409
354,Incluir dispositivo com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,7,82,M,1.0,True,410
355,Cadastrar dispositivos deixando todos os campos em branco,Imported from sheet,Imported from sheet,M,Imported from sheet,7,82,M,4.0,True,411
356,"Verificar se existe ""TimeOut"" da sessão",Imported from sheet,Imported from sheet,M,Imported from sheet,7,82,M,18.0,True,412
357,Validar adição de novo dispositivo junto ao Banco de Dados,Imported from sheet,Imported from sheet,M,Imported from sheet,7,82,M,1.0,True,413
358,Verificar layout na tela para Cadastro de Dispositivo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,82,M,16.0,True,414
359,"Validar campo ""Nome""",Imported from sheet,Imported from sheet,M,Imported from sheet,7,82,M,34.0,True,415
360,"Validar campo ""Descrição""",Imported from sheet,Imported from sheet,M,Imported from sheet,7,82,M,34.0,True,416
361,Verificar se perfil de usuário não Administrador consegue Listar algum dispositivo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,83,M,20.0,True,417
362,Verificar se perfil de usuário Administrador consegue Listar algum dispositivo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,83,M,20.0,True,418
363,Validar cabeçalhos da tabela,Imported from sheet,Imported from sheet,M,Imported from sheet,7,83,M,16.0,True,419
364,Validar comportamento dos botão Exclusão,Imported from sheet,Imported from sheet,M,Imported from sheet,7,83,M,34.0,True,420
365,Validar comportamento dos botão Edição,Imported from sheet,Imported from sheet,M,Imported from sheet,7,83,M,34.0,True,421
366,Validar paginação da tabela: 10 linhas,Imported from sheet,Imported from sheet,M,Imported from sheet,7,83,M,19.0,True,422
367,Verificar layout da tela de confirmação da Exclusão,Imported from sheet,Imported from sheet,M,Imported from sheet,7,84,M,16.0,True,423
368,Deletar dispositivo com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,7,84,M,12.0,True,424
369,Cancelar a remoção de um dispositivo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,84,M,27.0,True,425
371,Verificar se perfil de usuário não Administrador consegue Excluir algum dispositivo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,84,M,20.0,True,427
372,Verificar se perfil de usuário não Administrador consegue Editar algum dispositivo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,85,M,20.0,True,428
373,Cancelar a edição de um dispositivo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,85,M,10.0,True,429
374,Verificar clique fora do modal de edição,Imported from sheet,Imported from sheet,M,Imported from sheet,7,85,M,34.0,True,430
375,Editar dispositivo deixando todos os campos de texto do formulário em branco,Imported from sheet,Imported from sheet,M,Imported from sheet,7,85,M,8.0,True,431
376,Validar layout de campos do formulário modal Edição,Imported from sheet,Imported from sheet,M,Imported from sheet,7,85,M,16.0,True,432
378,Validar campo Descrição,Imported from sheet,Imported from sheet,M,Imported from sheet,7,85,M,34.0,True,434
379,Verificar nomenclatura do campo Pesquisa,Imported from sheet,Imported from sheet,M,Imported from sheet,7,86,M,16.0,True,435
380,"Verificar se campo é ""case sensitive""",Imported from sheet,Imported from sheet,M,Imported from sheet,7,86,M,34.0,True,436
381,Verificar quantidade máxima de caracteres campo Pesquisa,Imported from sheet,Imported from sheet,M,Imported from sheet,7,86,M,34.0,True,437
382,Validar ação do botão da Lupa,Imported from sheet,Imported from sheet,M,Imported from sheet,7,86,M,34.0,True,438
383,Validar ação ao digitar caracteres no campo Pesquisa com iniciais de dispositivo cadastrado,Imported from sheet,Imported from sheet,M,Imported from sheet,7,86,M,34.0,True,439
384,Validar ação ao digitar caracteres no campo Pesquisa com iniciais de disp. NÃO cadastrados,Imported from sheet,Imported from sheet,M,Imported from sheet,7,86,M,34.0,True,440
385,Validar se usuário Não Administrador consegue realizar pesquisa no campo Pesquisa,Imported from sheet,Imported from sheet,M,Imported from sheet,7,86,M,20.0,True,441
388,Validar acesso a criação de itens de avaliação por perfis,Imported from sheet,Imported from sheet,M,Imported from sheet,7,87,M,20.0,True,444
389,Criar item de avaliação sem informar campos obrigatórios,Imported from sheet,Imported from sheet,M,Imported from sheet,7,87,M,4.0,True,445
390,Criar item de avaliação com a mesma nomenclatura,Imported from sheet,Imported from sheet,M,Imported from sheet,7,87,M,3.0,True,446
391,Criar item de avaliação com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,7,87,M,1.0,True,447
392,Cancelar criação de item de avaliação com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,7,87,M,2.0,True,448
393,Verificar clique fora da janela de criação,Imported from sheet,Imported from sheet,M,Imported from sheet,7,87,M,34.0,True,449
394,Criar item de avaliação com o nome de um que tenha sido recentemente excluído,Imported from sheet,Imported from sheet,M,Imported from sheet,7,87,M,29.0,True,450
395,Tentar criar item de avaliação utilizando um usuário inativo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,87,M,24.0,True,451
396,Cancelar a remoção de um Item de Avaliação,Imported from sheet,Imported from sheet,M,Imported from sheet,7,88,M,27.0,True,452
397,Deletar Itens de Avaliação com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,7,88,M,12.0,True,453
398,Paginar listagem de métricas ao atingir número máximo de linhas,Imported from sheet,Imported from sheet,M,Imported from sheet,7,89,M,19.0,True,454
399,Verificar a presença do botão para edição de uma nova métrica,Imported from sheet,Imported from sheet,M,Imported from sheet,7,89,M,16.0,True,455
400,Verificar a presença do botão para criação de uma nova métrica,Imported from sheet,Imported from sheet,M,Imported from sheet,7,89,M,16.0,True,456
401,Verificar a presença de botões de exclusão para cada métrica listada,Imported from sheet,Imported from sheet,M,Imported from sheet,7,89,M,16.0,True,457
402,Verificar a presença do botão para criação de um novo item,Imported from sheet,Imported from sheet,M,Imported from sheet,7,89,M,16.0,True,458
403,Verificar a presença de botões de exclusão para cada item listado,Imported from sheet,Imported from sheet,M,Imported from sheet,7,89,M,16.0,True,459
404,Tentar listar itens utilizando um usuário inativo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,89,M,24.0,True,460
405,Validar acesso a lista de Itens por perfis,Imported from sheet,Imported from sheet,M,Imported from sheet,7,89,M,20.0,True,461
406,Listar todas as métricas de um item com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,7,89,M,15.0,True,462
407,Listar todos os Itens em tabs com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,7,89,M,15.0,True,463
408,Validar nomenclatura das tabs listadas,Imported from sheet,Imported from sheet,M,Imported from sheet,7,89,M,16.0,True,464
409,Paginar listagem de itens ao atingir número máximo de tabs,Imported from sheet,Imported from sheet,M,Imported from sheet,7,89,M,19.0,True,465
410,Tentar criar métricas de avaliação utilizando um usuário inativo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,90,M,24.0,True,466
411,Validar acesso a criação de métricas de avaliação por perfis,Imported from sheet,Imported from sheet,M,Imported from sheet,7,90,M,20.0,True,467
412,Validar comportamento do campo Descrição Métricas,Imported from sheet,Imported from sheet,M,Imported from sheet,7,90,M,34.0,True,468
413,Criar métrica de avaliação sem informar campos obrigatórios,Imported from sheet,Imported from sheet,M,Imported from sheet,7,90,M,4.0,True,469
414,Criar métrica de avaliação sem possuir um item de avaliação,Imported from sheet,Imported from sheet,M,Imported from sheet,7,90,M,4.0,True,470
415,Criar métricas de avaliação com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,7,90,M,1.0,True,471
416,Realizar busca de relatório com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,7,91,M,15.0,True,472
417,Tentar pesquisar dispositivos utilizando um usuário inativo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,91,M,24.0,True,473
418,Validar resultado ao buscar relatório pelo nome do usuário,Imported from sheet,Imported from sheet,M,Imported from sheet,7,91,M,21.0,True,474
419,Validar resultado ao buscar relatório pela data,Imported from sheet,Imported from sheet,M,Imported from sheet,7,91,M,21.0,True,475
420,Validar comportamento do sistema para uma busca sem resultados,Imported from sheet,Imported from sheet,M,Imported from sheet,7,91,M,17.0,True,476
424,Validar acesso a pesquisa de dispositivos por perfis,Imported from sheet,Imported from sheet,M,Imported from sheet,7,91,M,20.0,True,480
425,Validações de campo Search,Imported from sheet,Imported from sheet,M,Imported from sheet,7,91,M,34.0,True,481
426,"Validações de ação do botão ""Visualizar""",Imported from sheet,Imported from sheet,M,Imported from sheet,7,92,M,34.0,True,482
427,Validar dados gerais da tela de visualização,Imported from sheet,Imported from sheet,M,Imported from sheet,7,92,M,16.0,True,483
428,Validar tela de Sumário,Imported from sheet,Imported from sheet,M,Imported from sheet,7,92,M,16.0,True,484
429,Validar informações detalhadas,Imported from sheet,Imported from sheet,M,Imported from sheet,7,92,M,16.0,True,485
430,Filtrar Relatórios informando filtros de datas que não possuam relatórios associados,Imported from sheet,Imported from sheet,M,Imported from sheet,7,93,M,17.0,True,486
431,Filtrar Relatórios informando filtros de datas que possuam relatórios associados,Imported from sheet,Imported from sheet,M,Imported from sheet,7,93,M,17.0,True,487
432,Tentar realizar uma pesquisa de relatórios utilizando Data Inicial em formato inválido,Imported from sheet,Imported from sheet,M,Imported from sheet,7,93,M,44.0,True,488
433,Tentar realizar uma pesquisa de relatórios utilizando Data Final em formato inválido,Imported from sheet,Imported from sheet,M,Imported from sheet,7,93,M,44.0,True,489
434,Tentar realizar uma pesquisa de relatórios utilizando a primeira Data disponibilizada,Imported from sheet,Imported from sheet,M,Imported from sheet,7,93,M,44.0,True,490
435,Tentar realizar uma pesquisa de relatórios utilizando a última Data disponibilizada,Imported from sheet,Imported from sheet,M,Imported from sheet,7,93,M,44.0,True,491
436,Validar comportamento do campo Data Inicial,Imported from sheet,Imported from sheet,M,Imported from sheet,7,93,M,34.0,True,492
437,Validar comportamento do campo Data Final,Imported from sheet,Imported from sheet,M,Imported from sheet,7,93,M,34.0,True,493
438,Validar acesso para realizar Download de relatório,Imported from sheet,Imported from sheet,M,Imported from sheet,7,94,M,20.0,True,494
439,Realizar download de um relatório de Avaliação,Imported from sheet,Imported from sheet,M,Imported from sheet,7,94,M,45.0,True,495
441,Tentar gerar arquivo de Relatório em um formato diferente de PDF,Imported from sheet,Imported from sheet,M,Imported from sheet,7,94,M,47.0,True,497
443,Validar consistência da estrutura do arquivo PDF gerada,Imported from sheet,Imported from sheet,M,Imported from sheet,7,94,M,16.0,True,499
452,Editar Usuário no App Mobile e verificar sua modificação na Plataforma Web,Imported from sheet,Imported from sheet,M,Imported from sheet,7,95,M,6.0,True,508
463,Cadastrar usuário informando email inválido,Imported from sheet,Imported from sheet,M,Imported from sheet,7,97,M,43.0,True,519
470,Cadastrar Usuário no App Mobile e verificar sua existência na Plataforma Web,Imported from sheet,Imported from sheet,M,Imported from sheet,7,97,M,6.0,True,526
472,Verificar clique fora da janela de exclusão,Imported from sheet,Imported from sheet,M,Imported from sheet,7,98,M,34.0,True,528
473,Excluir Usuário no App Mobile e verificar sua exclusão na Plataforma Web,Imported from sheet,Imported from sheet,M,Imported from sheet,7,98,M,34.0,True,529
484,Validar que o App Mobile exibe a mesma quantidade de usuários presentes na Plataforma Web,Imported from sheet,Imported from sheet,M,Imported from sheet,7,106,M,15.0,True,540
485,Cadastrar tipos de testes,Imported from sheet,Imported from sheet,M,Imported from sheet,7,99,M,1.0,True,541
486,Verificar duplicidade no cadastro de um teste já registrado,Imported from sheet,Imported from sheet,M,Imported from sheet,7,99,M,3.0,True,542
487,Cadastrar teste sem informar nenhum campo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,99,M,4.0,True,543
488,Validar controle de acesso para criação de novos testes,Imported from sheet,Imported from sheet,M,Imported from sheet,7,99,M,20.0,True,544
493,"Validar comportamento do Selectbox ""Nivel de Pesquisa""",Imported from sheet,Imported from sheet,M,Imported from sheet,7,99,M,34.0,True,549
494,"Validar comportamento do Selectbox ""Equipamento Usado""",Imported from sheet,Imported from sheet,M,Imported from sheet,7,99,M,34.0,True,550
496,Cancelar cadastro de teste com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,7,99,M,2.0,True,552
497,Pesquisar teste com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,7,100,M,15.0,True,553
498,Pesquisar por teste inexistente,Imported from sheet,Imported from sheet,M,Imported from sheet,7,100,M,17.0,True,554
499,Validar acesso a pesquisa de testes por perfis,Imported from sheet,Imported from sheet,M,Imported from sheet,7,100,M,20.0,True,555
500,Tentar pesquisar testes utilizando um usuário inativo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,100,M,24.0,True,556
503,Pesquisar testes informando campo de pesquisa vazio,Imported from sheet,Imported from sheet,M,Imported from sheet,7,100,M,34.0,True,559
504,Pesquisar por testes inativados do sistema,Imported from sheet,Imported from sheet,M,Imported from sheet,7,100,M,21.0,True,560
505,Editar tipos de testes,Imported from sheet,Imported from sheet,M,Imported from sheet,7,101,M,6.0,True,561
506,Verificar duplicidade na edição do teste,Imported from sheet,Imported from sheet,M,Imported from sheet,7,101,M,7.0,True,562
507,Editar teste sem informar nenhum campo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,101,M,8.0,True,563
508,Validar controle de acesso para edição de testes,Imported from sheet,Imported from sheet,M,Imported from sheet,7,101,M,20.0,True,564
517,Inativar teste com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,7,102,M,9.0,True,573
518,Cancelar a inativação de um teste,Imported from sheet,Imported from sheet,M,Imported from sheet,7,102,M,10.0,True,574
519,Verificar comportamento ao inativar item,Imported from sheet,Imported from sheet,M,Imported from sheet,7,102,M,,True,575
520,Listar todas as baterias de testes com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,7,103,M,15.0,True,576
523,Tentar listar testes utilizando um usuário inativo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,103,M,24.0,True,579
524,Verificar a presença do botão para criação de um novo teste,Imported from sheet,Imported from sheet,M,Imported from sheet,7,103,M,16.0,True,580
525,Verificar a presença de botões de inativação para cada teste listado,Imported from sheet,Imported from sheet,M,Imported from sheet,7,103,M,16.0,True,581
526,Verificar a presença de botões de edição para cada teste listado,Imported from sheet,Imported from sheet,M,Imported from sheet,7,103,M,16.0,True,582
527,Validar que o App Mobile exibe a mesma quantidade de testes presentes na Plataforma Web,Imported from sheet,Imported from sheet,M,Imported from sheet,7,103,M,15.0,True,583
528,Paginar listagem de baterias de testes ao atingir número máximo de linhas,Imported from sheet,Imported from sheet,M,Imported from sheet,7,103,M,19.0,True,584
529,Validar acesso de usuário,Imported from sheet,Imported from sheet,M,Imported from sheet,7,104,M,20.0,True,585
530,Realizar Login sem informar campos obrigatórios,Imported from sheet,Imported from sheet,M,Imported from sheet,7,104,M,31.0,True,586
533,Validar presença do scroll na listagem de dispositivos,Imported from sheet,Imported from sheet,M,Imported from sheet,7,105,M,16.0,True,593
534,Validar presença do botão <Realizar Teste> ao selecionar um dispositivo,Imported from sheet,Imported from sheet,M,Imported from sheet,7,105,M,16.0,True,594
535,Validar presença do botão Voltar,Imported from sheet,Imported from sheet,M,Imported from sheet,7,105,M,16.0,True,595
536,Testar ação do scroll em tela com quantidade de dispositivos inferior a 10,Imported from sheet,Imported from sheet,M,Imported from sheet,7,105,M,19.0,True,596
538,Validar comportamento ao listar dispositivos em caso de perda de conexão,Imported from sheet,Imported from sheet,M,Imported from sheet,7,105,M,37.0,True,598
539,Excluir um dispositivo na plataforma Web e testar sincronização da exclusão em Mobile,Imported from sheet,Imported from sheet,M,Imported from sheet,7,105,M,,True,599
540,Validar acesso de Perfil não Adm à listagem de Dispositivos,Imported from sheet,Imported from sheet,M,Imported from sheet,7,105,M,20.0,True,600
541,Cadastrar com dados inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,8,107,M,43.0,True,601
542,Cadastrar com dados válidos,Imported from sheet,Imported from sheet,M,Imported from sheet,8,107,M,1.0,True,602
543,Cadastrar sem estar logado,Imported from sheet,Imported from sheet,M,Imported from sheet,8,107,M,13.0,True,603
544,Cadastrar sem permissão,Imported from sheet,Imported from sheet,M,Imported from sheet,8,107,M,20.0,True,604
545,Cadastrar sem campos obrigatórios,Imported from sheet,Imported from sheet,M,Imported from sheet,8,107,M,4.0,True,605
546,Cadastrar com username existente,Imported from sheet,Imported from sheet,M,Imported from sheet,8,107,M,3.0,True,606
549,Editar com dados válidos,Imported from sheet,Imported from sheet,M,Imported from sheet,8,108,M,6.0,True,609
550,Editar com dados inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,8,108,M,7.0,True,610
551,Editar sem permissão,Imported from sheet,Imported from sheet,M,Imported from sheet,8,108,M,20.0,True,611
552,Editar sem estar logado,Imported from sheet,Imported from sheet,M,Imported from sheet,8,108,M,13.0,True,612
553,Editar sem campos obrigatórios,Imported from sheet,Imported from sheet,M,Imported from sheet,8,108,M,8.0,True,613
554,Editar com username existente,Imported from sheet,Imported from sheet,M,Imported from sheet,8,108,M,7.0,True,614
557,Listagem com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,8,109,M,15.0,True,617
559,Validar resltado da consulta de usuários,Imported from sheet,Imported from sheet,M,Imported from sheet,8,109,M,21.0,True,619
560,Validar resltado da consulta de usuários sem dados,Imported from sheet,Imported from sheet,M,Imported from sheet,8,109,M,17.0,True,620
561,Primeiro Login do Administrador,Imported from sheet,Imported from sheet,M,Imported from sheet,9,110,M,28.0,True,621
562,Alteração de Senha do Administrador,Imported from sheet,Imported from sheet,M,Imported from sheet,9,111,M,6.0,True,622
563,Recuperação de senha de administrador,Imported from sheet,Imported from sheet,M,Imported from sheet,9,112,M,30.0,True,623
564,Criação de Contrato,Imported from sheet,Imported from sheet,M,Imported from sheet,9,113,M,1.0,True,624
565,Criaçao de Contrato apenas com Campos Obrigatorios,Imported from sheet,Imported from sheet,M,Imported from sheet,9,113,M,1.0,True,625
566,Criação de Contrato campos inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,9,113,M,43.0,True,626
567,Criação de contrato sem autenticação,Imported from sheet,Imported from sheet,M,Imported from sheet,9,113,M,13.0,True,627
568,Criação de contrato sem autorização,Imported from sheet,Imported from sheet,M,Imported from sheet,9,113,M,20.0,True,628
569,Criação de Gestor,Imported from sheet,Imported from sheet,M,Imported from sheet,9,114,M,1.0,True,629
570,Criação de gestor campos obrigatórios não preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,9,114,M,4.0,True,630
571,Criação de gestor campos inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,9,114,M,43.0,True,631
572,Criação de gestor sem autenticação,Imported from sheet,Imported from sheet,M,Imported from sheet,9,114,M,13.0,True,632
573,Criação de gestor sem autorização,Imported from sheet,Imported from sheet,M,Imported from sheet,9,114,M,20.0,True,633
574,Exclusão de Conta de Gestor,Imported from sheet,Imported from sheet,M,Imported from sheet,9,115,M,12.0,True,634
575,Exclusão de conta de gestor sem autenticação,Imported from sheet,Imported from sheet,M,Imported from sheet,9,115,M,13.0,True,635
576,Exclusão de conta de gestor sem autorização,Imported from sheet,Imported from sheet,M,Imported from sheet,9,115,M,20.0,True,636
577,Ordenação de Gestores,Imported from sheet,Imported from sheet,M,Imported from sheet,9,116,M,21.0,True,640
578,Ordenação de Gestores - Sem autenticação,Imported from sheet,Imported from sheet,M,Imported from sheet,9,116,M,13.0,True,641
579,Ordenação de Gestores - Sem autorização,Imported from sheet,Imported from sheet,M,Imported from sheet,9,116,M,20.0,True,642
581,Criação de Conta de Coach,Imported from sheet,Imported from sheet,M,Imported from sheet,9,118,M,1.0,True,644
582,Criação de Conta de Coach - Campos Obrigatórios,Imported from sheet,Imported from sheet,M,Imported from sheet,9,118,M,4.0,True,645
583,Criação de Conta de Coach - Campos Inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,9,118,M,43.0,True,646
584,Criação de Conta de Coach - Sem Autenticação,Imported from sheet,Imported from sheet,M,Imported from sheet,9,118,M,13.0,True,647
585,Criação de Conta de Coach - Sem Autorização,Imported from sheet,Imported from sheet,M,Imported from sheet,9,118,M,20.0,True,648
586,Ordenar lista de coaches cadastrados,Imported from sheet,Imported from sheet,M,Imported from sheet,9,119,M,,True,649
587,Ordenar lista de coaches cadastrados - Sem dados,Imported from sheet,Imported from sheet,M,Imported from sheet,9,119,M,17.0,True,650
588,Ordenar lista de coaches cadastrados - Sem autenticação,Imported from sheet,Imported from sheet,M,Imported from sheet,9,119,M,13.0,True,651
589,Ordenar lista de coaches cadastrados - Sem autorização,Imported from sheet,Imported from sheet,M,Imported from sheet,9,119,M,20.0,True,652
590,Criação de Conta de Aluno,Imported from sheet,Imported from sheet,M,Imported from sheet,9,120,M,1.0,True,653
591,Exclusão de Conta de Aluno,Imported from sheet,Imported from sheet,M,Imported from sheet,9,121,M,12.0,True,654
592,Expansão das Informações de Aluno,Imported from sheet,Imported from sheet,M,Imported from sheet,9,122,M,22.0,True,655
593,Expansão das Informações de Aluno - Sem dados,Imported from sheet,Imported from sheet,M,Imported from sheet,9,122,M,17.0,True,656
594,Expansão das Informações de Aluno - Sem autenticação,Imported from sheet,Imported from sheet,M,Imported from sheet,9,122,M,13.0,True,657
595,Expansão das Informações de Aluno - Sem autorização,Imported from sheet,Imported from sheet,M,Imported from sheet,9,122,M,20.0,True,658
596,Criação de Equipe,Imported from sheet,Imported from sheet,M,Imported from sheet,9,123,M,1.0,True,662
597,Criação de Equipe - Campos obrigatórios,Imported from sheet,Imported from sheet,M,Imported from sheet,9,123,M,4.0,True,663
598,Criação de Equipe - Campos inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,9,123,M,43.0,True,664
599,Criação de Equipe - Sem autenticação,Imported from sheet,Imported from sheet,M,Imported from sheet,9,123,M,13.0,True,665
600,Criação de Equipe - Sem autorização,Imported from sheet,Imported from sheet,M,Imported from sheet,9,123,M,20.0,True,666
601,"Atualização de Dados,",Imported from sheet,Imported from sheet,M,Imported from sheet,9,124,M,6.0,True,667
602,Cadastro de Horarios,Imported from sheet,Imported from sheet,M,Imported from sheet,9,125,M,1.0,True,668
603,Cadastro de Horarios - Sem campos obrigatórios,Imported from sheet,Imported from sheet,M,Imported from sheet,9,125,M,4.0,True,669
604,"Cadastrar horários, com menos de duas horas diárias, na agenda.",Imported from sheet,Imported from sheet,M,Imported from sheet,9,125,M,49.0,True,670
605,"Cadastrar horários, com mais de quatro horas diárias, na agenda.",Imported from sheet,Imported from sheet,M,Imported from sheet,9,125,M,49.0,True,671
606,"Cadastrar horários, com menos de vintes horas semanais, na agenda.",Imported from sheet,Imported from sheet,M,Imported from sheet,9,125,M,49.0,True,672
607,"Cadastrar horários, com mais de vintes horas semanais, na agenda.",Imported from sheet,Imported from sheet,M,Imported from sheet,9,125,M,49.0,True,673
608,Visualização de Horarios da Equipe,Imported from sheet,Imported from sheet,M,Imported from sheet,9,126,M,15.0,True,674
609,Visualização de Horarios da Equipe - Sem dados,Imported from sheet,Imported from sheet,M,Imported from sheet,9,126,M,17.0,True,675
610,Visualização de Horarios da Equipe - Sem autenticação,Imported from sheet,Imported from sheet,M,Imported from sheet,9,126,M,13.0,True,676
611,Visualização de Horarios da Equipe - Sem autorização,Imported from sheet,Imported from sheet,M,Imported from sheet,9,126,M,20.0,True,677
612,Registro de Atividade de Teste,Imported from sheet,Imported from sheet,M,Imported from sheet,9,127,M,1.0,True,678
613,Registro de Atividade de Desenvolvimento,Imported from sheet,Imported from sheet,M,Imported from sheet,9,127,M,1.0,True,679
614,Revisar atividade de Teste,Imported from sheet,Imported from sheet,M,Imported from sheet,9,128,M,6.0,True,680
616,Desalocar Alunos da Equipe - Sem autenticação,Imported from sheet,Imported from sheet,M,Imported from sheet,9,130,M,13.0,True,682
617,Desalocar Alunos da Equipe - Sem autorização,Imported from sheet,Imported from sheet,M,Imported from sheet,9,130,M,20.0,True,683
618,Desalocar Alunos da Equipe,Imported from sheet,Imported from sheet,M,Imported from sheet,9,130,M,6.0,True,684
619,Buscas por Usuários,Imported from sheet,Imported from sheet,M,Imported from sheet,9,131,M,15.0,True,685
622,Buscas por Usuários - Sem autenticação,Imported from sheet,Imported from sheet,M,Imported from sheet,9,133,M,13.0,True,688
623,Buscas por Usuários - Sem autorização,Imported from sheet,Imported from sheet,M,Imported from sheet,9,133,M,20.0,True,689
634,"Cadastrar horários irregulares, com permissão do coach",Imported from sheet,Imported from sheet,M,Imported from sheet,9,136,M,1.0,True,700
